A_Index;AnzahlZimmer;Ausbaustufe;Baeder;BaederKG;Baujahr;EG_qm;Garage_qm;Garagen;Gesamteindruck;Keller_Typ_qm;Keller_qm;Kellerhoehe;Kellertyp;Lage;OG_qm;Umgebaut;Verkaufsjahr;Verkaufsmonat;Wohnflaeche_qm;Z_Verkaufspreis
1264;3;2 Ebenen;2;1;1970;71;37;2;4;57;68;Schlecht;Freizeitraum;Bezirk 12;40;1970;2019;2;111;99500
660;1;1 Ebene;1;1;2015;72;35;2;3;57;72;Gut;Guter Wohnraum;Bezirk 6;0;2015;2022;4;72;242034
1675;3;2 Ebenen;3;0;2014;60;34;2;3;0;60;Gut;Rohbau;Bezirk 9;60;2014;2020;4;120;176000
1725;4;2 Ebenen;3;1;2014;70;43;2;3;53;69;Gut;Guter Wohnraum;Bezirk 26;90;2015;2022;2;160;247134
462;2;1 Ebene;1;0;1925;58;29;1;4;31;37;Durchschnitt;Niedrige Qualität;Bezirk 7;0;2014;2019;3;58;90350
1775;3;2 Ebenen;2;0;1985;65;37;2;4;34;65;Durchschnitt;Niedrige Qualität;Bezirk 3;51;1985;2018;6;116;125500
2150;2;1 Ebene;1;1;1964;87;19;1;5;79;87;Durchschnitt;Guter Wohnraum;Bezirk 15;0;2017;2021;3;87;145500
1962;3;1 Ebene;2;0;1983;144;53;2;3;36;144;Gut;Freizeitraum;Bezirk 7;0;1983;2019;2;144;198000
2025;3;1 Ebene;1;1;1976;126;40;2;4;54;126;Durchschnitt;Kein Wohnraum;Bezirk 8;0;2011;2021;3;126;167000
1845;3;1 Ebene;2;0;2019;115;51;2;3;2;114;Gut;Guter Wohnraum;Bezirk 6;0;2019;2020;6;115;233530
1964;2;1 Ebene;2;1;2011;104;34;2;3;75;104;Sehr gut;Guter Wohnraum;Bezirk 14;0;2011;2021;6;104;165000
1373;2;1 Ebene;1;1;1965;127;42;2;3;87;127;Durchschnitt;Kein Wohnraum;Bezirk 15;0;1965;2021;2;127;149500
1551;3;2 Ebenen;3;0;2015;115;41;2;3;0;115;Gut;Rohbau;Bezirk 20;61;2015;2020;6;176;200000
1646;4;2 Ebenen;3;1;2008;105;66;3;3;86;105;Gut;Guter Wohnraum;Bezirk 19;93;2008;2020;6;198;306000
2475;3;1 Ebene;1;0;1970;81;53;2;3;0;81;Durchschnitt;Rohbau;Bezirk 20;0;1970;2018;7;81;125000
2182;2;1 Ebene;2;1;2019;111;53;2;3;76;111;Gut;Guter Wohnraum;Bezirk 18;0;2020;2021;4;111;207500
2486;1;1 Ebene;1;1;1981;83;45;2;3;79;79;Durchschnitt;Mittlerer Wohnraum;Bezirk 5;0;1981;2018;10;83;180000
1277;3;2 Ebenen;3;1;2011;64;37;2;3;46;63;Gut;Guter Wohnraum;Bezirk 24;67;2011;2020;4;131;172900
522;3;2 Ebenen;3;1;2014;143;64;3;3;49;142;Gut;Guter Wohnraum;Bezirk 18;47;2014;2022;6;191;368000
1920;2;1 Ebene;1;0;1972;108;26;1;3;67;108;Durchschnitt;Freizeitraum;Bezirk 7;0;1972;2021;6;108;155000
1607;3;1 Ebene;3;1;1992;200;46;2;4;147;170;Gut;Guter Wohnraum;Bezirk 27;0;1992;2019;3;200;255000
412;3;2 Ebenen;2;0;1936;70;31;2;3;0;50;Durchschnitt;Rohbau;Bezirk 12;50;1962;2018;10;121;107000
1450;3;1 Ebene;2;0;2016;122;39;2;3;2;122;Gut;Guter Wohnraum;Bezirk 6;0;2016;2020;6;122;225665
1474;3;1 Ebene;1;1;1996;75;24;1;4;43;73;Durchschnitt;Mittlerer Wohnraum;Bezirk 14;0;1996;2019;12;75;124500
449;3;2 Ebenen;3;0;2018;110;73;3;3;0;110;Gut;Rohbau;Bezirk 24;44;2018;2019;3;155;221300
1087;3;1 Ebene;2;1;2000;159;51;2;3;78;156;Gut;Guter Wohnraum;Bezirk 19;0;2000;2018;6;159;241500
818;2;2 Ebenen;2;0;2019;59;45;2;3;0;58;Gut;Rohbau;Bezirk 24;58;2019;2020;2;118;146000
1181;2;1 Ebene;1;0;1961;61;24;1;4;0;0;0;0;Bezirk 4;0;1962;2020;7;61;72500
623;2;1 Ebene;1;1;1970;114;41;1;3;38;87;Durchschnitt;Mittlerer Wohnraum;Bezirk 15;0;1995;2019;6;114;144000
1032;3;2 Ebenen;1;0;1962;87;24;1;3;23;87;Durchschnitt;Kein Wohnraum;Bezirk 15;18;1962;2020;4;106;119000
332;3;1 Ebene;2;1;1987;102;44;2;4;48;95;Durchschnitt;Guter Wohnraum;Bezirk 14;0;1987;2018;5;102;148000
2184;3;2 Ebenen;1;0;1938;58;19;1;5;0;58;Durchschnitt;Rohbau;Bezirk 7;65;2003;2019;7;124;135000
647;2;1 Ebene;1;0;1968;82;28;1;4;0;0;0;0;Bezirk 20;0;1968;2019;5;82;104500
616;3;2 Ebenen;2;0;1946;72;20;1;4;27;60;Durchschnitt;Niedrige Qualität;Bezirk 7;68;2007;2020;8;141;188700
1257;2;1 Ebene;1;0;1968;78;21;1;4;32;78;Gut;Freizeitraum;Bezirk 15;0;2012;2019;6;78;132000
1738;4;2 Ebenen;3;0;2014;73;36;2;3;48;72;Gut;Guter Wohnraum;Bezirk 9;96;2014;2019;7;169;219500
2385;3;1 Ebene;2;1;1978;92;41;2;4;67;92;Durchschnitt;Mittlerer Wohnraum;Bezirk 19;0;1978;2019;11;92;158500
1862;3;1 Ebene;2;1;1983;89;28;1;4;42;88;Gut;Mittlerer Wohnraum;Bezirk 15;0;1983;2021;7;89;143000
816;3;2 Ebenen;3;1;2003;72;35;2;3;42;71;Gut;Mittlerer Wohnraum;Bezirk 9;72;2003;2020;9;145;185000
1961;3;1 Ebene;1;1;1980;74;24;1;4;43;73;Durchschnitt;Kein Wohnraum;Bezirk 14;0;1980;2021;11;74;130000
1802;3;2 Ebenen;2;0;1961;99;26;1;4;16;88;Durchschnitt;Freizeitraum;Bezirk 15;57;1962;2019;1;156;143000
61;2;1 Ebene;1;1;1982;65;53;2;4;52;65;Gut;Mittlerer Wohnraum;Bezirk 14;0;1982;2019;4;65;129500
1755;3;2 Ebenen;1;0;1922;52;40;2;4;14;52;Durchschnitt;Kein Wohnraum;Bezirk 20;52;1962;2019;6;104;114000
651;2;1 Ebene;2;1;1992;171;73;3;5;147;171;Gut;Mittlerer Wohnraum;Bezirk 27;0;1992;2021;4;171;275000
18;2;1 Ebene;1;1;1986;88;36;2;3;66;88;Schlecht;Mittlerer Wohnraum;Bezirk 22;0;1986;2019;8;88;129000
975;4;2 Ebenen;3;1;1981;99;45;2;3;47;66;Durchschnitt;Mittlerer Wohnraum;Bezirk 14;68;1981;2020;9;167;172000
646;2;1 Ebene;2;1;2019;137;77;3;3;86;137;Sehr gut;Guter Wohnraum;Bezirk 26;0;2020;2021;9;137;315500
205;3;2 Ebenen;1;0;1932;90;26;1;4;14;85;Durchschnitt;Freizeitraum;Bezirk 20;15;1974;2022;3;105;114999
341;3;2 Ebenen;2;1;1962;96;20;1;3;15;102;Durchschnitt;Freizeitraum;Bezirk 15;65;1994;2021;5;161;138000
2451;4;2 Ebenen;2;0;1932;79;15;1;5;0;79;Durchschnitt;Rohbau;Bezirk 4;48;2016;2019;5;128;137500
1735;3;2 Ebenen;3;1;2005;92;40;2;4;69;97;Gut;Guter Wohnraum;Bezirk 19;83;2005;2019;8;176;255000
215;4;2 Ebenen;3;0;1989;111;44;2;4;36;77;Gut;Guter Wohnraum;Bezirk 19;82;2004;2021;11;194;230000
2489;2;1 Ebene;1;0;1942;67;13;1;3;32;65;Gut;Freizeitraum;Bezirk 21;0;1962;2020;4;67;91000
2343;3;1 Ebene;2;0;2016;98;0;0;3;0;98;Gut;Rohbau;Bezirk 23;0;2016;2021;8;98;143500
1825;3;1 Ebene;1;1;1971;88;24;1;4;48;88;Durchschnitt;Guter Wohnraum;Bezirk 15;0;2015;2019;7;88;152000
180;4;2 Ebenen;3;0;1981;66;39;2;3;41;66;Durchschnitt;Freizeitraum;Bezirk 19;71;1981;2019;4;137;152000
109;2;1 Ebene;2;1;1989;143;54;2;5;106;143;Gut;Guter Wohnraum;Bezirk 27;0;2020;2021;6;143;318750
1542;3;1 Ebene;2;1;1991;129;40;2;4;50;129;Gut;Guter Wohnraum;Bezirk 5;0;1991;2020;4;129;245000
545;4;2 Ebenen;2;0;1990;112;45;2;3;0;0;0;0;Bezirk 22;49;1990;2022;4;161;128799
1605;3;1 Ebene;2;1;2018;141;60;3;3;121;140;Gut;Guter Wohnraum;Bezirk 24;0;2019;2021;3;141;291000
955;3;2 Ebenen;3;0;2009;78;39;2;3;0;78;Gut;Rohbau;Bezirk 9;57;2010;2020;7;136;181000
893;3;1 Ebene;2;0;1989;107;21;1;4;16;107;Gut;Mittlerer Wohnraum;Bezirk 6;0;2001;2021;10;107;190998
1126;3;1 Ebene;2;0;2002;122;42;2;3;0;121;Gut;Rohbau;Bezirk 9;0;2002;2021;5;122;180500
1146;3;1 Ebene;2;0;2014;124;44;2;3;0;124;Gut;Rohbau;Bezirk 6;0;2014;2019;9;124;211200
1945;3;1 Ebene;3;0;2018;60;34;2;3;0;29;Gut;Rohbau;Bezirk 26;62;2019;2020;4;122;172500
2409;3;1 Ebene;2;1;2009;120;47;2;3;111;120;Gut;Guter Wohnraum;Bezirk 6;0;2010;2020;5;120;273461
1517;3;1 Ebene;2;1;2009;126;43;2;3;84;125;Gut;Guter Wohnraum;Bezirk 6;0;2010;2020;4;126;252769
2370;2;1 Ebene;2;1;2020;106;68;3;3;74;106;Gut;Guter Wohnraum;Bezirk 6;0;2020;2021;3;106;295215
1427;3;2 Ebenen;3;0;2018;175;58;3;3;0;183;Gut;Rohbau;Bezirk 18;48;2018;2019;3;224;380000
2365;3;1 Ebene;2;0;2019;124;51;3;3;1;124;Gut;Guter Wohnraum;Bezirk 26;0;2019;2021;7;124;201000
2052;2;1 Ebene;1;1;1990;77;39;2;4;65;75;Gut;Guter Wohnraum;Bezirk 14;0;1990;2019;6;77;156000
798;2;1 Ebene;2;1;2011;145;43;2;3;105;144;Sehr gut;Guter Wohnraum;Bezirk 24;0;2012;2020;1;145;328900
584;2;1 Ebene;1;0;1966;76;23;1;4;0;76;Durchschnitt;Rohbau;Bezirk 20;0;2012;2020;8;76;107900
1730;3;2 Ebenen;1;0;1938;69;17;1;5;39;69;Durchschnitt;Freizeitraum;Bezirk 20;34;2016;2021;12;104;115000
2381;2;2 Ebenen;1;0;1960;52;21;1;3;0;48;Durchschnitt;Rohbau;Bezirk 8;39;1962;2020;1;91;125600
1753;3;2 Ebenen;3;1;2015;69;53;2;3;34;69;Gut;Guter Wohnraum;Bezirk 24;71;2015;2021;3;140;209000
1435;3;3 Ebenen;3;0;2009;100;43;2;3;0;99;Gut;Rohbau;Bezirk 16;86;2009;2020;9;186;284500
1705;3;1 Ebene;2;0;2017;144;62;3;3;9;144;Sehr gut;Guter Wohnraum;Bezirk 18;0;2017;2022;6;144;316250
836;3;1 Ebene;1;1;1971;101;26;1;4;0;101;Durchschnitt;Rohbau;Bezirk 15;0;1971;2022;4;101;170200
2280;2;2 Ebenen;3;0;2011;64;41;2;3;0;65;Gut;Rohbau;Bezirk 24;57;2012;2019;11;122;174000
373;3;1 Ebene;1;1;1967;117;29;1;3;14;117;Durchschnitt;Freizeitraum;Bezirk 15;0;1967;2021;7;117;153000
1585;3;2 Ebenen;3;1;2008;75;35;2;3;63;74;Sehr gut;Mittlerer Wohnraum;Bezirk 26;73;2009;2019;7;149;204000
653;2;1 Ebene;2;1;2015;123;54;3;3;91;120;Gut;Guter Wohnraum;Bezirk 1;0;2015;2020;8;123;195000
2095;3;2 Ebenen;1;1;1934;67;20;1;5;62;67;Durchschnitt;Kein Wohnraum;Bezirk 12;30;2019;2022;5;98;144325
2153;1;1 Ebene;2;1;2006;126;40;2;3;38;126;Gut;Niedrige Qualität;Bezirk 27;0;2007;2019;5;126;279700
2202;3;1 Ebene;2;1;1971;134;37;2;3;62;105;Durchschnitt;Freizeitraum;Bezirk 15;0;1971;2022;6;134;183425
2499;2;1 Ebene;1;1;1968;117;76;2;3;41;86;Durchschnitt;Freizeitraum;Bezirk 15;0;2013;2018;6;117;159000
725;2;1 Ebene;1;1;2005;92;36;1;3;9;32;Gut;Freizeitraum;Bezirk 14;0;2008;2021;8;92;131250
2245;3;1 Ebene;2;1;1965;192;38;2;3;2;153;Gut;Mittlerer Wohnraum;Bezirk 7;0;1965;2019;10;192;217000
719;1;1 Ebene;2;1;2007;105;40;2;3;47;104;Gut;Niedrige Qualität;Bezirk 27;0;2007;2020;8;105;217500
1884;2;1 Ebene;1;0;1967;70;33;1;4;0;0;0;0;Bezirk 15;0;2019;2022;4;70;123624
2148;3;2 Ebenen;3;0;2016;72;36;2;3;0;72;Gut;Rohbau;Bezirk 9;63;2017;2018;7;135;201490
2334;2;2 Ebenen;1;0;1934;89;23;1;4;0;84;Durchschnitt;Rohbau;Bezirk 4;0;1962;2018;8;89;113000
45;3;2 Ebenen;3;1;2015;75;46;2;3;46;75;Gut;Guter Wohnraum;Bezirk 6;75;2015;2020;7;150;272129
2088;3;2 Ebenen;2;1;1984;57;22;1;4;26;57;Durchschnitt;Kein Wohnraum;Bezirk 3;46;1984;2018;5;103;118000
1921;2;1 Ebene;2;1;2017;92;38;2;3;83;92;Sehr gut;Mittlerer Wohnraum;Bezirk 8;0;2018;2019;6;92;157000
120;2;1 Ebene;1;1;1946;69;20;1;5;48;69;Durchschnitt;Kein Wohnraum;Bezirk 15;0;1962;2018;7;69;129800
773;3;2 Ebenen;3;0;1988;72;37;2;4;48;72;Gut;Mittlerer Wohnraum;Bezirk 17;51;1988;2021;7;123;148500
1661;2;2 Ebenen;2;0;2015;64;40;2;3;48;64;Gut;Guter Wohnraum;Bezirk 18;73;2016;2021;7;138;173000
1009;3;1 Ebene;2;0;2017;97;0;0;3;2;97;Durchschnitt;Guter Wohnraum;Bezirk 23;0;2017;2018;1;97;139500
644;3;2 Ebenen;3;0;2017;63;33;2;3;0;63;Gut;Rohbau;Bezirk 9;63;2017;2021;6;126;174000
1405;3;2 Ebenen;3;0;2008;108;75;3;3;0;107;Gut;Rohbau;Bezirk 16;90;2009;2021;7;199;265000
672;3;1 Ebene;1;1;1981;91;40;2;4;82;82;Gut;Kein Wohnraum;Bezirk 19;0;1981;2019;1;91;162500
146;3;2 Ebenen;2;1;2009;67;32;2;4;15;67;Gut;Guter Wohnraum;Bezirk 9;57;2009;2019;7;124;177000
2331;2;1 Ebene;1;1;2017;91;44;2;3;46;46;Gut;Guter Wohnraum;Bezirk 8;0;2018;2021;4;91;145500
2571;2;1 Ebene;1;0;1932;58;18;1;4;0;58;Schlecht;Rohbau;Bezirk 20;0;1962;2019;1;58;86000
595;3;1 Ebene;2;1;1973;115;42;2;3;24;115;Durchschnitt;Mittlerer Wohnraum;Bezirk 15;0;1973;2020;6;115;163000
29;3;1 Ebene;2;1;1978;104;41;2;3;59;104;Durchschnitt;Freizeitraum;Bezirk 15;0;1978;2022;4;104;163587
876;3;1 Ebene;1;1;1974;83;34;2;3;5;83;Durchschnitt;Niedrige Qualität;Bezirk 22;0;1974;2021;11;83;110000
2389;2;2 Ebenen;2;0;1983;41;22;1;2;30;41;Durchschnitt;Mittlerer Wohnraum;Bezirk 3;42;1983;2020;8;83;89500
59;2;1 Ebene;2;1;1998;123;37;2;3;91;123;Gut;Guter Wohnraum;Bezirk 5;0;1998;2018;12;123;190000
2101;3;1 Ebene;1;1;1978;88;22;1;3;21;88;Durchschnitt;Freizeitraum;Bezirk 22;0;1978;2019;2;88;123000
998;4;1 Ebene;3;0;1969;149;25;1;2;0;0;0;0;Bezirk 15;0;1994;2020;10;149;100000
1428;3;2 Ebenen;3;1;2003;82;44;2;5;51;82;Gut;Guter Wohnraum;Bezirk 16;66;2020;2021;7;149;235000
1762;2;1 Ebene;2;1;2017;124;44;2;3;120;124;Sehr gut;Guter Wohnraum;Bezirk 24;0;2017;2022;5;124;312225
259;3;1 Ebene;1;1;1971;97;57;1;3;97;97;Durchschnitt;Kein Wohnraum;Bezirk 15;0;1971;2021;7;97;132500
318;3;2 Ebenen;2;0;1962;65;26;1;4;32;65;Durchschnitt;Kein Wohnraum;Bezirk 20;47;1982;2021;3;112;129500
1128;4;2 Ebenen;2;1;1927;82;35;1;4;58;58;Schlecht;Niedrige Qualität;Bezirk 20;58;1962;2022;6;140;159850
1201;2;1 Ebene;2;0;2017;103;33;2;3;1;103;Gut;Guter Wohnraum;Bezirk 1;0;2018;2021;8;103;180000
21;4;1 Ebene;2;1;1982;188;52;2;4;29;188;Durchschnitt;Mittlerer Wohnraum;Bezirk 15;0;1982;2019;10;188;268000
213;2;1 Ebene;1;0;1932;71;48;2;4;0;61;Durchschnitt;Rohbau;Bezirk 20;0;1962;2021;6;71;106000
282;2;1 Ebene;2;0;2018;97;37;2;3;1;97;Gut;Guter Wohnraum;Bezirk 1;0;2018;2022;1;97;184000
692;2;1 Ebene;2;1;2016;117;45;2;3;72;117;Gut;Guter Wohnraum;Bezirk 24;0;2016;2019;7;117;214000
145;2;1 Ebene;1;0;1984;66;29;1;4;53;66;Durchschnitt;Mittlerer Wohnraum;Bezirk 6;0;1984;2020;1;66;151129
869;3;1 Ebene;2;1;2007;128;68;3;3;65;119;Gut;Guter Wohnraum;Bezirk 23;0;2007;2020;2;128;225000
905;3;2 Ebenen;3;0;2005;78;41;2;3;40;73;Gut;Mittlerer Wohnraum;Bezirk 23;76;2009;2019;5;154;191750
698;2;2 Ebenen;1;0;1932;81;19;1;3;30;79;Durchschnitt;Freizeitraum;Bezirk 20;66;1962;2020;6;147;122250
1558;3;2 Ebenen;3;1;2020;146;71;3;3;113;146;Sehr gut;Guter Wohnraum;Bezirk 18;48;2020;2021;6;195;451950
468;3;2 Ebenen;3;0;2011;83;50;2;3;29;83;Gut;Guter Wohnraum;Bezirk 6;75;2011;2019;3;159;259050
1227;4;2 Ebenen;2;0;1961;70;32;1;4;0;70;Durchschnitt;Rohbau;Bezirk 15;53;2008;2021;8;124;133500
474;3;1 Ebene;1;1;1972;117;29;1;3;93;117;Durchschnitt;Kein Wohnraum;Bezirk 15;0;1972;2019;11;117;156500
962;3;2 Ebenen;2;0;1957;101;21;1;4;0;57;Durchschnitt;Rohbau;Bezirk 4;40;1962;2020;8;141;108000
1806;2;2 Ebenen;1;1;1951;51;20;1;4;38;51;Durchschnitt;Kein Wohnraum;Bezirk 4;44;1962;2022;4;96;154100
612;2;1 Ebene;1;0;1968;89;28;1;4;42;89;Durchschnitt;Freizeitraum;Bezirk 15;0;1968;2021;6;89;128900
2224;3;2 Ebenen;3;0;2016;71;37;2;3;0;71;Gut;Rohbau;Bezirk 9;74;2016;2019;5;146;183500
1192;4;2 Ebenen;3;0;1932;133;54;2;3;22;57;Gut;Kein Wohnraum;Bezirk 22;92;2008;2019;5;225;158000
445;3;1 Ebene;3;0;1991;88;46;2;4;26;45;Durchschnitt;Guter Wohnraum;Bezirk 19;58;1991;2019;11;146;197000
367;3;2 Ebenen;1;0;1932;63;48;2;4;0;65;Durchschnitt;Rohbau;Bezirk 4;53;1962;2019;2;116;165000
1773;4;2 Ebenen;1;0;1922;66;54;3;4;0;62;Durchschnitt;Rohbau;Bezirk 20;62;2014;2021;9;129;146500
1003;2;2 Ebenen;1;0;1940;66;30;2;2;0;66;Schlecht;Rohbau;Bezirk 23;0;1962;2021;10;66;76000
1021;2;1 Ebene;1;0;1947;61;0;0;4;0;22;Durchschnitt;Rohbau;Bezirk 4;0;2015;2020;7;61;52000
1577;3;1 Ebene;1;1;1996;78;22;1;3;55;74;Durchschnitt;Mittlerer Wohnraum;Bezirk 14;0;1997;2020;10;78;119500
1813;3;1 Ebene;2;1;2014;151;60;3;3;130;151;Sehr gut;Guter Wohnraum;Bezirk 6;0;2015;2020;6;151;363000
2113;3;1 Ebene;3;1;2011;58;39;2;3;51;57;Gut;Guter Wohnraum;Bezirk 24;61;2012;2020;6;119;170000
1547;3;2 Ebenen;1;0;1918;64;18;1;4;0;64;Durchschnitt;Rohbau;Bezirk 12;60;2007;2020;6;124;135000
945;2;1 Ebene;1;0;1994;69;22;1;4;46;69;Durchschnitt;Mittlerer Wohnraum;Bezirk 14;0;1994;2019;6;69;124500
685;3;1 Ebene;2;0;2020;171;63;3;3;0;170;Sehr gut;Rohbau;Bezirk 26;0;2021;2022;5;171;435274
223;3;1 Ebene;2;0;1987;91;48;2;4;24;91;Durchschnitt;Mittlerer Wohnraum;Bezirk 6;0;1987;2020;9;91;173265
1850;4;3 Ebenen;3;0;1904;129;71;3;5;0;94;Durchschnitt;Rohbau;Bezirk 20;129;2005;2018;6;306;475000
2315;4;2 Ebenen;3;0;2009;88;52;2;3;0;88;Gut;Rohbau;Bezirk 6;89;2009;2022;4;178;404091
316;4;2 Ebenen;2;0;1993;81;52;2;4;0;0;0;0;Bezirk 23;78;1993;2021;5;159;160000
1568;3;2 Ebenen;3;1;2014;68;33;2;3;38;66;Gut;Guter Wohnraum;Bezirk 9;59;2015;2018;6;128;183200
541;3;1 Ebene;2;1;2008;127;40;2;3;58;127;Gut;Guter Wohnraum;Bezirk 6;0;2008;2021;6;127;270193
505;3;2 Ebenen;3;1;2006;103;44;2;3;85;103;Gut;Guter Wohnraum;Bezirk 16;76;2006;2020;8;180;271000
1010;4;2 Ebenen;1;1;1912;81;32;1;5;20;73;Durchschnitt;Freizeitraum;Bezirk 8;34;1962;2020;4;116;119000
2260;3;1 Ebene;2;0;2017;96;41;2;3;0;96;Gut;Rohbau;Bezirk 23;0;2017;2018;3;96;142500
2317;3;2 Ebenen;1;1;1953;73;37;2;4;31;62;Durchschnitt;Mittlerer Wohnraum;Bezirk 4;29;1962;2019;3;103;131000
1698;1;1 Ebene;1;1;2010;65;31;1;3;49;61;Gut;Guter Wohnraum;Bezirk 15;0;2010;2019;6;65;133000
1594;1;1 Ebene;1;1;1990;94;51;2;4;93;93;Gut;Guter Wohnraum;Bezirk 14;0;1990;2021;7;94;165500
681;3;2 Ebenen;1;0;1948;99;20;1;3;0;90;Durchschnitt;Rohbau;Bezirk 21;0;1962;2020;3;139;115000
1195;3;1 Ebene;1;0;1969;113;21;1;4;0;0;0;0;Bezirk 8;0;2018;2019;6;113;120000
253;0;1 Ebene;2;1;2013;135;57;2;3;98;135;Sehr gut;Guter Wohnraum;Bezirk 25;0;2014;2020;8;135;286000
2001;3;2 Ebenen;1;0;1960;53;22;1;4;0;53;Schlecht;Rohbau;Bezirk 8;26;1962;2018;4;79;97900
839;3;1 Ebene;2;1;1966;125;51;2;3;58;81;Durchschnitt;Freizeitraum;Bezirk 8;0;1980;2018;10;125;125000
943;1;1 Ebene;2;2;2015;209;67;3;3;191;215;Sehr gut;Guter Wohnraum;Bezirk 18;0;2015;2020;2;209;615000
2580;2;1 Ebene;1;1;1982;74;44;2;3;68;74;Durchschnitt;Mittlerer Wohnraum;Bezirk 15;0;1982;2022;4;74;144900
320;3;2 Ebenen;2;0;1954;75;26;1;4;32;61;Durchschnitt;Niedrige Qualität;Bezirk 15;64;2007;2019;6;139;146500
2124;3;1 Ebene;2;0;1979;89;56;1;4;44;89;Durchschnitt;Kein Wohnraum;Bezirk 22;0;1979;2021;4;89;113500
375;3;1 Ebene;3;0;2012;65;34;2;3;0;32;Gut;Rohbau;Bezirk 9;55;2012;2019;12;121;170000
1078;3;1 Ebene;1;0;1980;75;38;2;3;41;75;Gut;Kein Wohnraum;Bezirk 22;0;1980;2019;5;75;129000
2412;2;1 Ebene;1;1;1937;91;100;5;3;11;91;Durchschnitt;Niedrige Qualität;Bezirk 4;0;1962;2021;8;91;126500
1519;2;1 Ebene;2;1;2005;137;45;2;3;14;136;Gut;Niedrige Qualität;Bezirk 23;0;2006;2020;7;137;193000
560;4;2 Ebenen;3;0;2015;153;67;3;3;0;150;Sehr gut;Rohbau;Bezirk 18;75;2015;2020;7;228;370000
2138;2;1 Ebene;2;0;1988;122;40;2;3;0;122;Durchschnitt;Rohbau;Bezirk 19;0;1988;2020;4;122;159900
2538;3;1 Ebene;2;1;2018;139;73;3;3;5;137;Gut;Guter Wohnraum;Bezirk 24;0;2018;2019;6;139;255000
2241;3;1 Ebene;2;1;1975;88;26;1;3;70;88;Durchschnitt;Mittlerer Wohnraum;Bezirk 22;0;1975;2022;6;88;152950
1345;2;2 Ebenen;1;1;1947;44;0;0;5;41;44;Durchschnitt;Guter Wohnraum;Bezirk 12;0;1994;2018;6;64;84500
2379;3;1 Ebene;2;1;2019;136;68;3;3;125;134;Gut;Guter Wohnraum;Bezirk 6;0;2019;2021;1;136;390249
1948;2;1 Ebene;2;2;2016;139;40;2;3;116;135;Sehr gut;Guter Wohnraum;Bezirk 7;0;2017;2020;1;139;275000
2526;3;2 Ebenen;3;1;2015;68;34;2;3;55;66;Gut;Guter Wohnraum;Bezirk 9;58;2015;2021;6;126;192000
537;2;2 Ebenen;1;0;1932;71;28;1;4;26;71;Durchschnitt;Mittlerer Wohnraum;Bezirk 20;45;1962;2021;10;116;105000
2082;2;2 Ebenen;2;0;1984;41;29;1;4;41;41;Durchschnitt;Niedrige Qualität;Bezirk 3;42;1984;2020;4;83;100500
1781;3;1 Ebene;1;1;1967;89;24;1;5;0;89;Durchschnitt;Rohbau;Bezirk 8;0;2011;2018;3;89;137000
1584;2;1 Ebene;1;1;1970;93;22;1;3;43;49;Durchschnitt;Mittlerer Wohnraum;Bezirk 15;0;1970;2018;3;93;140000
1445;3;2 Ebenen;3;0;2005;57;35;2;5;26;57;Gut;Mittlerer Wohnraum;Bezirk 9;67;2005;2021;4;124;185000
2024;4;2 Ebenen;4;1;2007;155;68;3;3;117;164;Sehr gut;Guter Wohnraum;Bezirk 16;152;2008;2018;7;308;625000
60;3;2 Ebenen;2;0;1965;110;56;2;3;51;110;Durchschnitt;Kein Wohnraum;Bezirk 5;83;1965;2018;7;194;225000
1155;3;1 Ebene;1;0;1970;91;24;1;4;48;91;Durchschnitt;Kein Wohnraum;Bezirk 15;0;1970;2020;6;91;136000
22;2;1 Ebene;2;0;2018;105;70;3;3;0;105;Gut;Rohbau;Bezirk 6;0;2018;2019;5;105;213400
458;4;1 Ebene;2;0;1979;137;49;2;4;51;137;Durchschnitt;Mittlerer Wohnraum;Bezirk 19;0;1979;2020;8;137;215000
1174;2;1 Ebene;2;0;2001;101;45;2;3;6;101;Gut;Guter Wohnraum;Bezirk 2;0;2001;2022;3;101;186875
636;3;1 Ebene;2;1;1980;110;44;2;3;77;110;Gut;Mittlerer Wohnraum;Bezirk 19;0;1980;2019;4;110;164000
198;3;2 Ebenen;2;0;1951;61;19;1;4;26;61;Durchschnitt;Freizeitraum;Bezirk 4;46;2010;2019;3;108;135000
598;3;1 Ebene;2;0;1989;85;48;2;4;64;84;Durchschnitt;Mittlerer Wohnraum;Bezirk 6;0;1989;2019;6;85;176000
965;3;1 Ebene;2;0;2012;138;38;2;3;0;138;Gut;Rohbau;Bezirk 6;0;2013;2021;10;138;283503
2330;3;1 Ebene;2;1;1996;137;37;2;4;18;102;Gut;Mittlerer Wohnraum;Bezirk 19;0;2010;2018;5;137;202500
807;1;1 Ebene;1;1;1982;53;0;0;4;11;53;Gut;Kein Wohnraum;Bezirk 13;0;1982;2019;12;53;84500
96;4;1 Ebene;2;1;1979;155;45;2;4;43;155;Durchschnitt;Guter Wohnraum;Bezirk 19;0;1979;2022;5;155;251274
1279;3;2 Ebenen;3;0;2005;64;37;2;3;0;64;Gut;Rohbau;Bezirk 9;75;2006;2022;4;140;202284
1866;2;1 Ebene;1;0;1968;132;26;1;3;46;97;Durchschnitt;Freizeitraum;Bezirk 8;0;1968;2021;5;132;103500
